position_id,Firm,Position,Category,Location,Type,Priority,Application Requirements,Applied On,CV Version,Cohort Requirement,Cover Letter Required,Deadline,Division / Desk,Info,Next Step,Next Step Date,Notes,Online Tests,Opens (est.),Portal Link,Profile Fit,Referral / Contact,Status,Test Prep,Visa Sponsorship,notion_page_id,notion_url,last_edited_time
pos_8653600d2e,Van Lanschot Kempen,"Van Lanschot Kempen — Quant Analyst Stage (Quant, Efficiency & Data)",Systematic / Quant Fund,Amsterdam,Off-cycle,Tier 2,,,,Final year / recent graduates OK,no,,"Quant, Efficiency & Data — dealing room",,,,"FIRM = Van Lanschot Kempen (Firm dropdown at Notion's 100-option cap — could not add option; fix next run). DISCOVERED 2026-09-08 — LIVE on the firm's own careers site. Minimum 5 months full-time internship, €1,100/month. Sits ON the Amsterdam dealing room alongside equity traders, Treasury and Investment Management; work is quantitative analysis, in-house pricing models and risk-management systems — quant-research flavoured rather than pure engineering. Eligibility: final stage of a BSc/MSc in Econometrics, Quantitative Finance, Mathematics or similar — a 2027 finalist qualifies. Python required; SQL/Git/MATLAB a plus. Ad is Dutch-only but lists no explicit Dutch-language requirement. No published deadline — rolling.",,Open now,https://careers.vanlanschotkempen.com/nl-nl/vacatures/quant-analyst-stage,Good,,Open - Not Applied,,,3d51d664-3333-814e-8023-c54e542f69fc,https://app.notion.com/p/Van-Lanschot-Kempen-Quant-Analyst-Stage-Quant-Efficiency-Data-3d51d6643333814e8023c54e542f69fc,2026-09-18T15:13:00.000Z
pos_74247f791b,Verition,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 3,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://www.verition.com/open-positions,Good,,Not Yet Open,,,39e1d664-3333-8173-b795-edb3f71a34eb,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d66433338173b795edb3f71a34eb,2026-09-18T10:29:00.000Z
pos_fffdbfb1b4,Verition,Verition — Quantitative Strategies Summer Internship 2027 (London),Systematic / Quant Fund,London,Summer,Tier 3,,,,,no,,Quantitative Strategies (multi-manager pods),,,,Multi-strategy multi-manager (~$12bn). Runs a 10-week London Quantitative Strategies internship (Bachelors/Masters/PhD in quant fields) working with PMs & analysts. Current live London roles are Quant Developer / Quant Research Analyst (grad/experienced); 2027 internship cycle not confirmed live — apply/enquire via internships@veritionfund.com. Added by Claude 2 Jul 2026.,Coding + quant assessment; investment-knowledge interview,Verify (apply internships@veritionfund.com),https://www.verition.com/open-positions,Good,,Not Yet Open,,,3911d664-3333-8157-bd36-d2313c3ac5fc,https://app.notion.com/p/Verition-Quantitative-Strategies-Summer-Internship-2027-London-3911d66433338157bd36d2313c3ac5fc,2026-09-18T10:29:00.000Z
pos_0c14e0cc0f,Virtu Financial,2027 Internship — Quantitative Strategist and Research Intern (Dublin),Prop / Market Making,Dublin,Summer,Tier 2,,,,,no,,,,,,"OPENED 2026-07-19 — complementary Summer row created (Virtu previously tracked as Graduate only). Virtu 2027 Quantitative Strategist and Research Intern LIVE, Dublin; programme runs 21 Jun - 27 Aug 2027, requires an advanced degree, and notably states NO graduating-year restriction (unlike Virtu's other Dublin intern posting, which requires class of 2028). Rolling, no published deadline.",,Open now,https://job-boards.greenhouse.io/virtu/jobs/8631180002,Good,,Open - Not Applied,,,3a21d664-3333-816e-8dd3-c8975c1b3bdf,https://app.notion.com/p/2027-Internship-Quantitative-Strategist-and-Research-Intern-Dublin-3a21d6643333816e8dd3c8975c1b3bdf,2026-09-18T10:28:00.000Z
pos_6400c6f317,Virtu Financial,Virtu Financial — Grad Trader / Quant 2027,Prop / Market Making,Dublin,Graduate,Tier 2,,,,,no,,,,,,Seeded 2026-07-17 (Europe-wide expansion). FIRM: Virtu Financial (not in Firm dropdown). Global market maker; Dublin + London EMEA offices. Scan to verify live European trading/quant early-careers postings.,,TBC (verify at scan),https://www.virtu.com/about/careers/,Good,,Not Yet Open,,,3a01d664-3333-813e-98b1-f63438135d8b,https://app.notion.com/p/Virtu-Financial-Grad-Trader-Quant-2027-3a01d6643333813e98b1f63438135d8b,2026-09-18T10:28:00.000Z
pos_13a3998876,Vitol,Graduate Programme 2027,Commodities,Geneva,Graduate,Tier 2,,,,,yes,,Commodities Trading,,Monitor portal,,"World's largest independent energy trader; small graduate intake, opens autumn. Complements Trafigura application.",Numerical reasoning + interviews,Sep-Oct 2026,https://www.vitol.com/careers/,Moderate,,Not Yet Open,,,3911d664-3333-81ca-a538-e44e4ae6bc38,https://app.notion.com/p/Graduate-Programme-2027-3911d664333381caa538e44e4ae6bc38,2026-09-18T10:30:00.000Z
pos_e34f60932d,Vontobel,Graduate Programme 2027 (Structuring),Structured Products,Zurich,Graduate,Tier 3,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,RE-CHECKED 2026-09-17 — NOT OPEN. vontobel.com open-positions list has no graduate or intern Structuring role; 2026 Early Careers Internship Program is closed and no 2027 cycle posted.,https://www.vontobel.com/en/careers/,Strong,,Not Yet Open,,,39e1d664-3333-81fe-b34c-e83341b6c0e9,https://app.notion.com/p/Graduate-Programme-2027-Structuring-39e1d664333381feb34ce83341b6c0e9,2026-09-18T10:29:00.000Z
pos_34effb449b,Vontobel,Structured Products Internship 2027,Structured Products,Zurich,Summer,Tier 3,,,,,yes,,Financial Products / Structured Solutions,,Monitor portal,,"CHECKED 2026-08-24 — no Zurich structured-products internship live. Vontobel does have a live 'Praktikant im Bereich Public Distribution (m/w/d)' in FRANKFURT (Structured Solutions — structured-products issuance/pricing/product generation, min. 6 months, rolling start): https://www.vontobel.com/en-us/about-vontobel/careers/open-positions/8993-praktikant-im-bereich-public-distribution-mwd/ — in scope by content but GERMAN-LANGUAGE role and no 2027 cohort framing, so NOT flipped to Open. The previously indexed 'Internship Structured Solutions Sales Europe' (req 8612) has dropped off the live list. || Zurich structured-products and derivatives franchise; internships and grad roles across Financial Products. Peer to Leonteq.",Online assessment + interviews,RE-CHECKED 2026-09-17 — NOT OPEN. vontobel.com internship page states 'The application period for the 2026 Early Careers Internship Program is closed'; no 2027 cycle yet. Only live Zurich derivatives role is an experienced Exotic Derivatives Trader.,https://www.vontobel.com/en/careers/,Strong,,Not Yet Open,,,3911d664-3333-81c2-8e4b-f1af884083c1,https://app.notion.com/p/Structured-Products-Internship-2027-3911d664333381c28e4bf1af884083c1,2026-09-18T10:30:00.000Z
pos_01e8607939,Webb Traders,Webb Traders — Trading Internship 2027,Prop / Market Making,Amsterdam,Summer,Tier 3,,,,,no,,,,,,Seeded 2026-07-17 (Europe-wide expansion). FIRM: Webb Traders (not in Firm dropdown). Amsterdam prop / options market maker. Scan to verify live European trading early-careers postings.,,TBC (verify at scan),https://webbtraders.com/careers/,Moderate,,Not Yet Open,,,3a01d664-3333-81eb-81ec-c8e3a2248ede,https://app.notion.com/p/Webb-Traders-Trading-Internship-2027-3a01d664333381eb81ecc8e3a2248ede,2026-09-18T10:28:00.000Z
pos_ba09c415f3,Wellington Management,Wellington Management — Investment Science (Quant) Summer Internship 2027,Systematic / Quant Fund,London,Summer,Tier 2,,,,,no,,Investment Science (Quant) / Early Career Investor,,,,Firm: Wellington Management (set Firm dropdown manually). London campus programmes incl. the Investment Science (quant) stream and Early Career Investor programme — quant research for a fundamental+systematic AM. 2027 recruiting window ~late Aug–late Sep 2026; Investment Science class often fills by Thanksgiving 2026 — apply as soon as it opens. Not yet open as of 2 Jul 2026. Added by Claude 2 Jul 2026.,Cognitive/numerical assessment + case study / investment write-up,"RE-CHECKED 2026-09-17 — NOT OPEN. Workday Campus board (wellington.wd5.myworkdayjobs.com/Campus, 35 reqs): Investment Science filter returns only Boston co-ops plus a Luxembourg sustainability off-cycle internship. No London quant internship.",https://www.wellington.com/en-gb/professional/about-wellington/campus-programmes,Good,,Not Yet Open,,,3911d664-3333-81bc-9c97-f4ea02e665a7,https://app.notion.com/p/Wellington-Management-Investment-Science-Quant-Summer-Internship-2027-3911d664333381bc9c97f4ea02e665a7,2026-09-18T10:29:00.000Z
pos_b53e9833b6,Wincent,Quant Research/Trading Internship 2027 (Bratislava),Prop / Market Making,Bratislava,Summer,Tier 2,,,,,no,,,,,,"DISCOVERED 2026-07-24 — NEW FIRM. Wincent (crypto HFT market maker, ~1% of global crypto volume, HQ Bratislava). Quant Research/Trading Internship, Summer 2027, on-site Bratislava, Slovakia (EU). 7 weeks starting June 2027; EUR 5k/month; relocation + accommodation covered for EU/UK citizens. Rolling (no published deadline), Ashby application. Quant research/trading (not quant-dev); fits June 2027 availability. Interview: online math test -> 2 quant interviews -> on-site betting games.",,Open now,https://www.wincent.com/careers/quantitative-research-internship-quant-research-trading-starting-summer-2027/,Good,,Open - Not Applied,,,3a71d664-3333-812c-a352-cfcb8da5216f,https://app.notion.com/p/Quant-Research-Trading-Internship-2027-Bratislava-3a71d6643333812ca352cfcb8da5216f,2026-09-18T10:28:00.000Z
pos_27a3ec0a13,Wintermute,Wintermute — Graduate Algorithmic Trader 2027,Prop / Market Making,London,Graduate,Tier 1,,,,Final year / recent graduates OK,no,,Algorithmic Trading,,,,"FIRM = Wintermute (Firm dropdown at Notion's 100-option cap — could not add option; fix next run). DISCOVERED 2026-09-08 — LIVE on Wintermute's Lever board, cross-checked on wintermute.com/company/opportunities. Posting states verbatim 'We are looking for 2027 graduates' — exact cohort match. On-site London, full-time, Trading team; UK work permits + relocation offered. Ad explicitly says 'this is a business/trading (not a Quant/research) role first and foremost' — NOT quant-dev. Python + quantitative/analytical skills tested; own-desk P&L. Crypto/digital-asset HFT market maker. No published deadline — rolling. (Their DeFi Algorithmic Trading Internship, also 2027 grads, is Singapore — out of scope.)",,Open now,https://jobs.lever.co/wintermute-trading/06eb85da-c5b3-4e49-a906-8ac0f3452517,Strong,,Open - Not Applied,,Yes,3d51d664-3333-81c1-bacb-d13ad28edb63,https://app.notion.com/p/Wintermute-Graduate-Algorithmic-Trader-2027-3d51d664333381c1bacbd13ad28edb63,2026-09-18T15:14:00.000Z
pos_9b3c0d10c4,Winton,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,"RE-CHECKED 2026-09-17 — NOT OPEN. Greenhouse board (winton, 10 live reqs): no 2027 graduate quant intake; London quant role is a Quantitative Developer (excluded), plus an Abu Dhabi QR (non-European).",https://job-boards.eu.greenhouse.io/winton,Strong,,Not Yet Open,,,39e1d664-3333-8196-a1c1-faf984a56726,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d66433338196a1c1faf984a56726,2026-09-18T10:29:00.000Z
pos_44dbfce07b,Winton,Quant Research Internship 2027,Systematic / Quant Fund,London,Summer,Tier 2,,,,,no,,Systematic Research,,Monitor portal,,London systematic fund; runs quant research analytics internships. Greenhouse board (2 Jul 2026) shows only experienced roles — 2027 intern cycle not yet open. EU route confirmed.,Coding + maths/statistics assessment,"RE-CHECKED 2026-09-17 — NOT OPEN. Greenhouse board (winton, 10 live reqs): only quant roles are MENA Equities Quantitative Researcher in Abu Dhabi (non-European) and Quantitative Developer Commodities London (quant-dev, excluded).",https://www.winton.com/careers,Strong,,Not Yet Open,,,3911d664-3333-8140-8081-fc7f5bd70a2f,https://app.notion.com/p/Quant-Research-Internship-2027-3911d664333381408081fc7f5bd70a2f,2026-09-18T10:29:00.000Z
pos_5d4fb4e5f4,Wolverine Trading,Graduate / Campus Full-Time Trader 2027,Prop / Market Making,London,Graduate,Tier 3,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://www.wolve.com/careers,Moderate,,Not Yet Open,,,39e1d664-3333-816f-908d-f3a161803d6b,https://app.notion.com/p/Graduate-Campus-Full-Time-Trader-2027-39e1d6643333816f908df3a161803d6b,2026-09-18T10:29:00.000Z
pos_031dc720b0,Wolverine Trading,Trading Internship 2027,Prop / Market Making,London,Summer,Tier 3,,,,,no,,Options Trading,,Monitor portal,,US options prop; London desk. Verify EU graduate/intern route exists (may be US-only).,Quant/maths + options assessment,Verify,https://www.wolve.com/careers,Moderate,,Not Yet Open,,,3911d664-3333-81b6-a2f3-cb7741e10a6f,https://app.notion.com/p/Trading-Internship-2027-3911d664333381b6a2f3cb7741e10a6f,2026-09-18T10:30:00.000Z
pos_c575cf59a5,WorldQuant,Graduate Quant Researcher 2027,Systematic / Quant Fund,Paris / London,Graduate,Tier 3,,,,,no,,,,,,"OPENED 2026-07-17 — LIVE: Entry-Level Quantitative Strategist, Paris (WorldQuant greenhouse, published 19 May 2026). Graduate/entry-level quant-strategy (alpha research on BRAIN) — European target. Rolling (no published deadline). Auto-added 2026-07-15 for graduate-role coverage.",,Open now,https://job-boards.greenhouse.io/worldquant/jobs/4681030006,Moderate,,Open - Not Applied,,,39e1d664-3333-8148-b769-ffbedb901c19,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d66433338148b769ffbedb901c19,2026-09-18T10:29:00.000Z
pos_5a5c77675e,WorldQuant,WorldQuant — Quant Research Internship / Entry-Level Quant Strategist (Paris/London),Systematic / Quant Fund,Paris,Summer,Tier 3,,,,Not stated - ask the firm,no,,Research (Quantitative Research) / Portfolio Management,,,,"OPENED 2026-09-13 — LIVE: 'Quantitative Research Internship 2027', WorldQuant Greenhouse, PARIS. Body states start May 2027, 6-month duration (alpha research alongside quant researchers; BS/MS/PhD in maths/physics/CS/stats/eng; Python required). NOTE: the application form contradicts the body, asking availability 'ideally October 2026 – March 2027' — confirm the actual window with recruiting before applying. Rolling, no published deadline. Location corrected Paris/London -> Paris to match the live req. Previously: Firm: WorldQuant (set Firm dropdown manually). Global quant manager (BRAIN platform). As of 2 Jul 2026 EU early-careers live: 'Entry-Level Quantitative Strategist – Paris' (graduate role) and a Paris 'Quant Research Internship (Off-Cycle) 2026'. No 2027 EU summer intern posted yet; most QR-intern postings are Asia. London office exists (WQBRAIN Researcher — experienced). Rolling. Added by Claude 2 Jul 2026.",BRAIN alpha-research assessment; quant/coding tests,Open now,https://job-boards.greenhouse.io/worldquant/jobs/4393652006,Moderate,,Open - Not Applied,,,3911d664-3333-81f8-81a6-da1e6e325ca8,https://app.notion.com/p/WorldQuant-Quant-Research-Internship-Entry-Level-Quant-Strategist-Paris-London-3911d664333381f881a6da1e6e325ca8,2026-09-18T10:50:00.000Z
pos_999b8cbd14,XTX Markets,Graduate Quant Researcher 2027,Prop / Market Making,Paris / London,Graduate,Tier 1,,,,,no,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,"RE-CHECKED 2026-09-17 — NOT OPEN. Greenhouse board (xtxmarketstechnologies, 10 live reqs): no graduate quant researcher role in London or Paris; only QR listing is an AI Research Internship in New York.",https://www.xtxmarkets.com/careers/,Strong,,Not Yet Open,,,39e1d664-3333-81c3-b31a-c3c3e8093c93,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381c3b31ac3c3e8093c93,2026-09-18T10:29:00.000Z
pos_09a7f71d3e,XTX Markets,Quantitative Research Internship 2027,Prop / Market Making,Paris / London,Summer,Tier 1,,,,,no,,Quantitative Research,,Monitor portal,,CHECKED 2026-08-25 — XTX's Greenhouse board enumerated (9 live jobs). No European quant research internship or graduate posting; the only Quantitative Research opening is the 'AI Research Internship - XTY Labs' in NEW YORK. All other London roles are experienced tech/risk/procurement. Row left Not Yet Open. Board to watch: https://job-boards.greenhouse.io/xtxmarketstechnologies,Online maths & coding assessment (application-blind screening),"RE-CHECKED 2026-09-17 — NOT OPEN. Greenhouse board (xtxmarketstechnologies, 10 live reqs): the only Quantitative Research listing is an AI Research Internship at XTY Labs, New York. Nothing in London or Paris.",https://www.xtxmarkets.com/careers/,Strong,,Not Yet Open,,,3911d664-3333-811c-8ebf-f2143def5034,https://app.notion.com/p/Quantitative-Research-Internship-2027-3911d6643333811c8ebff2143def5034,2026-09-18T10:30:00.000Z
