position_id,Firm,Position,Category,Location,Type,Priority,Application Requirements,Applied On,CV Version,Cohort Requirement,Cover Letter Required,Deadline,Desk Contacts,Division / Desk,Info,Next Step,Next Step Date,Notes,Online Tests,Opens (est.),Portal Link,Profile Fit,Referral / Contact,Status,Test Prep,Visa Sponsorship,notion_page_id,notion_url,last_edited_time
pos_34e88e65ae,Squarepoint Capital,Quantitative Internship 2027,Systematic / Quant Fund,Paris / London,Summer,Tier 1,,,,Not stated - ask the firm,no,,"Pedro Silva — Quant Researcher, Squarepoint Capital, London — uk.linkedin.com/in/pedro-silva-48b621208 — why: exact desk match (Quant Research) and UK-domain profile; appears relatively junior [from search snippet, verify on LinkedIn]
Hang Yuan — Quantitative Researcher, Squarepoint Capital, office not shown — uk.linkedin.com/in/hang-yuan-a29b69a5 — why: exact desk match; UK-domain profile, office unverified [from search snippet, verify on LinkedIn]
Jim Roberts — Desk Quant Analyst, Squarepoint Capital, office not shown — uk.linkedin.com/in/jim-j-roberts — why: 'Desk Quant Analyst' sits closest to the strats side of this internship; office unverified [from search snippet, verify on LinkedIn]
No EDHEC alumnus surfaced. Search to run yourself on LinkedIn People: ""Squarepoint Capital"" + Locations London, Paris + Title ""Quantitative Researcher"" OR ""Desk Quant"" OR ""Strategist"", filtered to the last 1–3 years; then repeat with School = EDHEC Business School.",Quantitative Research / Strats,,Monitor portal,,"Squarepoint's own Early-Careers page (live, 2 Jul 2026) lists these as current early-career openings: Junior Quant Researcher, Desk Quant Analyst, Graduate Software Developer (London/Paris) — for those graduating ~2027. Its INTERNSHIPS are penultimate-year only (~2028 grads), opening TBC. Which fits depends on your grad year. Caveat: individual posting page is JS-rendered so I couldn't confirm exact location/deadline — verify on open-opportunities. Marked Open on that basis.",Coding + probability/statistics test,Rolling,https://www.squarepoint-capital.com/open-opportunities?lvl=Early%20Careers%20Opportunity,Strong,,Open - Not Applied,,,3911d664-3333-8127-9bee-cd764f6ee2b2,https://app.notion.com/p/Quantitative-Internship-2027-3911d664333381279beecd764f6ee2b2,2026-09-21T10:52:00.000Z
pos_71ceeab293,State Street,"State Street — Markets Professional Development Program, Entry Level, Frankfurt (July 2027 start)",Bulge Bracket Markets,Frankfurt,Graduate,Tier 3,,,,,no,2026-09-30,,State Street Markets — sales / trading / research rotations,,,,"OPENED 2026-09-10 — Firm: STATE STREET (not available in the Firm dropdown — dropdown at capacity). Continental-EU twin of the London posting: same cohort, criteria and trading rotations, Frankfurt-based, July 2027 start. DEADLINE 30 Sep 2026.",,Open now,https://statestreet.wd1.myworkdayjobs.com/Global/job/Frankfurt-Germany/State-Street-Markets-Professional-Development-Program---Entry-Level---Frankfurt---July-2027_R-797597-1,Good,,Open - Not Applied,,,3d71d664-3333-81a5-a5c4-fbf5746f7cae,https://app.notion.com/p/State-Street-Markets-Professional-Development-Program-Entry-Level-Frankfurt-July-2027-start-3d71d664333381a5a5c4fbf5746f7cae,2026-09-18T10:36:00.000Z
pos_57b1629d77,State Street,"State Street — Markets Professional Development Program, Entry Level, London (July 2027 start)",Bulge Bracket Markets,London,Graduate,Tier 3,,,,,no,2026-09-30,,State Street Markets — sales / trading / research rotations,,,,"OPENED 2026-09-10 — Firm: STATE STREET (not available in the Firm dropdown — dropdown at capacity). Posted 09 Sep 2026. Full-time start July 2027; four 6-month rotations across sales, trading and research. Quantitative/CS/data/maths/economics degree. DEADLINE 30 Sep 2026.",,Open now,https://statestreet.wd1.myworkdayjobs.com/Global/job/London-England/Global-Markets-Professional-Development-Programme---Entry-Level---London---July-2027_R-797595-1,Good,,Open - Not Applied,,,3d71d664-3333-81d0-936d-f7057e97e31f,https://app.notion.com/p/State-Street-Markets-Professional-Development-Program-Entry-Level-London-July-2027-start-3d71d664333381d0936df7057e97e31f,2026-09-18T10:35:00.000Z
pos_7e8553a4f4,Systematica,Graduate Quant Researcher 2027,Systematic / Quant Fund,Geneva,Graduate,Tier 2,,,,,no,,,,,,,CHECKED 19 Sep 2026 — not yet live. systematica.pinpointhq.com shows zero live vacancies; register-interest form only. || Auto-added 2026-07-15 for graduate-role coverage.,,Verify — register interest,https://systematica.pinpointhq.com/,Strong,,Not Yet Open,,,39e1d664-3333-81d5-a9b0-c0f5e2c6e040,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381d5a9b0c0f5e2c6e040,2026-09-19T09:30:00.000Z
pos_b4912d5d81,Systematica,Quant Research Internship 2027,Systematic / Quant Fund,Geneva,Summer,Tier 2,,,,,no,,,Systematic Research,,Monitor portal,,"CHECKED 19 Sep 2026 — not yet live. systematica.pinpointhq.com 'Available Jobs' section is still completely empty (zero live vacancies); only a 'Register Your Interest' form. || RE-CHECKED 2026-09-18 — NOT OPEN, same. || Geneva/London systematic fund (ex-BlueCrest, Leda Braga). Runs quant research internships/grad roles. EU route confirmed.",Coding + maths/statistics assessment,Verify — register interest,https://www.systematica.com/careers,Strong,,Not Yet Open,,,3911d664-3333-8171-812f-e0ef813ebab7,https://app.notion.com/p/Quant-Research-Internship-2027-3911d66433338171812fe0ef813ebab7,2026-09-19T09:30:00.000Z
pos_4826a853ae,TotalEnergies Trading,TotalEnergies Trading — Graduate Program (Geneva),Commodities,Geneva,Graduate,Tier 3,CV,,,Not stated - ask the firm,no,,,,"Two-year graduate programme built from four 6-month assignments across Middle Office, Trading Operations and Market Analysis, with a fourth assignment set by interest/business need and a possible international rotation. European hub is Geneva (other hubs Houston and Singapore, out of scope). Entry requires a Master's or equivalent obtained in the year of application (Bachelor's accepted only for Houston/Singapore), prior international experience, excellent professional English and international mobility. No graduation-year cohort, deadline or salary published.",,,"DISCOVERED 20 Sep 2026 — TotalEnergies Trading runs a two-year multi-energy trading Graduate Program with Geneva as its European hub. Confirmed on the firm's own site (trading.totalenergies.com/en/careers/graduate-program/, page last modified 19 May 2026) but it is an EVERGREEN description: no dated 2027 requisition and no application deadline published, so logged as Not Yet Open. Caveat on fit: the three fixed rotations are Middle Office, Trading Operations and Market Analysis — a route into energy trading rather than a trading seat from day one, hence Moderate / Tier 3. Watch trading.totalenergies.com/en/careers/join-our-teams/ for a dated requisition.",,Unknown — page evergreen,https://trading.totalenergies.com/en/careers/graduate-program/,Moderate,,Not Yet Open,"No test format published. Programme brochure (Brochure-GP_version-mars-2026.pdf) is the main prep source; expect energy-markets fundamentals (oil, gas, power), P&L/risk basics and competency interviews rather than a quant online test.",Unknown,3e11d664-3333-818c-99e6-f472f9e6ce43,https://app.notion.com/p/TotalEnergies-Trading-Graduate-Program-Geneva-3e11d6643333818c99e6f472f9e6ce43,2026-09-21T07:39:00.000Z
pos_f54a1241f0,Tower Research Capital,Quantitative Research Internship – 6 Months (London),Prop / Market Making,London,Off-cycle,Tier 2,,,,,no,,,Quantitative Research,,,,"OPENED 2026-09-02 — complementary row created this scan. LIVE on Tower Research Capital's own Greenhouse ATS board: 'Quantitative Research Internship - 6 Months' (req R2668, gh_jid 8113986), London, updated 12 Aug 2026. Six-month full-time off-cycle research internship — a good fit for an EDHEC end-of-studies internship from May/June 2027. No published deadline — rolling. Firm already tracked with Summer and Graduate rows; this is the missing Off-cycle type.",,Open now,https://www.tower-research.com/open-positions/?gh_jid=8113986,Good,,Open - Not Applied,,,3cf1d664-3333-8194-a0bc-f1ba28e020b8,https://app.notion.com/p/Quantitative-Research-Internship-6-Months-London-3cf1d66433338194a0bcf1ba28e020b8,2026-09-18T10:28:00.000Z
pos_28489f10d5,Tower Research Capital,Quantitative Trader/Researcher Graduate Programme 2027 — London,Prop / Market Making,London,Graduate,Tier 2,,,,,no,,,Quantitative Trading / Research,,,,"VERIFIED LIVE 2026-09-10 — six-month graduate programme explicitly 'for those graduating in 2027'; Master's and/or PhD in a quantitative field. Posted 1 Sep 2026, rolling, no published deadline. Direct fit.",,Open now,https://www.tower-research.com/open-positions/?gh_jid=8037824,Good,,Open - Not Applied,,,39e1d664-3333-81a3-8a1f-ea4c8d65d3f4,https://app.notion.com/p/Quantitative-Trader-Researcher-Graduate-Programme-2027-London-39e1d664333381a38a1fea4c8d65d3f4,2026-09-18T10:29:00.000Z
pos_ab23ce3053,Tower Research Capital,Quantitative Trading Internship 2027,Prop / Market Making,London,Summer,Tier 2,,,,PhD only,no,,,Quantitative Trading,Only live London early-careers quant role requires a current PhD student.,Monitor portal,,"CHECKED 2026-08-27 — Tower's Greenhouse board has ONE live London early-careers quant role: ""Quantitative Research Internship – 6 Months, Central Execution Research"" (job 8113986, updated 12 Aug 2026, flexible start). Requires a CURRENT PhD STUDENT — Piyush (MSc) is not eligible, so not flipped. No Summer-2027 cohort internship posted yet. || HFT; London quant/trading internships posted autumn.",Coding + quant/probability tests,"Live but '2027 Summer Internship (2028 Graduates)' — not eligible. Tower GRADUATE row is the fit (2027 grads, live)",https://www.tower-research.com/open-positions/?gh_jid=8037860,Good,,Not Yet Open,,,3911d664-3333-8190-b9b7-c30820b80f68,https://app.notion.com/p/Quantitative-Trading-Internship-2027-3911d66433338190b9b7c30820b80f68,2026-09-18T10:50:00.000Z
pos_f18cf145cb,Trafigura,Geneva Commercial Graduate Programme (R-018268),Commodities,Geneva,Graduate,Tier 1,,,,,yes,2026-08-16,,"Commodities Trading (Operations, Deals Desk, Trader Assistant rotations)",,Prepare application before 16 Aug close,,"Two-year programme starting Sep 2027: 1-month remote summer school, two 6-month rotations (Operations, Deals Desk), then 12 months as Trader Assistant on a commodity desk. Max 2 years post-grad experience; strong numerical/quant aptitude required.",Numerical/verbal reasoning tests + video interview,Open now,https://trafigura.wd3.myworkdayjobs.com/en-US/TrafiguraCareerSite/job/Geneva-Switzerland/Geneva-Commercial-Graduate-Programme_R-018268,Good,,Open - Not Applied,,,3911d664-3333-8111-a833-e304e6609ea4,https://app.notion.com/p/Geneva-Commercial-Graduate-Programme-R-018268-3911d66433338111a833e304e6609ea4,2026-09-18T10:30:00.000Z
pos_ac7f2ae212,TransMarket Group,Graduate / Campus Full-Time Trader 2027,Prop / Market Making,London,Graduate,Tier 3,,,,,no,,,,,,,Auto-added 2026-07-15 for graduate-role coverage (incl. lower-fit firms). Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://www.transmarketgroup.com/careers,Weak,,Not Yet Open,,,39e1d664-3333-8143-9e3e-ee4fe45da669,https://app.notion.com/p/Graduate-Campus-Full-Time-Trader-2027-39e1d664333381439e3eee4fe45da669,2026-09-18T10:28:00.000Z
pos_5f2e82d84d,TransMarket Group,Trading Internship 2027,Prop / Market Making,London,Summer,Tier 3,,,,No European early-careers route,no,,,Trading,,Monitor portal,,NO EU EARLY-CAREERS ROUTE FOUND — Quant Trader Internship is Chicago-based (grad Dec 2026–Spring 2027); no London/European intern or graduate programme found as of Jul 2026. London office appears experienced-hire only. Original: Prop firm with London presence; rates/futures focus.,Quant/maths assessment,Verify,https://www.transmarketgroup.com/careers,Weak,,Not Yet Open,,,3911d664-3333-8177-9d2d-c6aaa761db17,https://app.notion.com/p/Trading-Internship-2027-3911d664333381779d2dc6aaa761db17,2026-09-18T10:50:00.000Z
pos_21323271a4,Transtrend,Transtrend — Quant Researcher / Graduate 2027,Systematic / Quant Fund,Rotterdam,Graduate,Tier 2,,,,,no,,,,,,,"RE-CHECKED 2026-09-14 — STILL NOT OPEN. Old Portal Link (/en/careers/) was DEAD (404); corrected to https://www.transtrend.com/en/werken-bij/ — live vacancies sit in the #anchor__vacatures block on that page (Dutch-language). Only live vacancy today is 'Vindingrijke Bèta' (Rotterdam), a Kubernetes/Java/Docker DevOps-software role — EXCLUDED as quant-dev. No quant researcher, graduate programme or posted internship. Transtrend does run R&D student internships but they are NOT advertised; the only route is emailing stage@transtrend.com. ACTION: consider a speculative email rather than waiting for a posting. || Seeded 2026-07-17 (Europe-wide expansion). FIRM: Transtrend (not in Firm dropdown). Systematic CTA / managed futures. LOCATION: Rotterdam, NL (not in dropdown — Location set to Remote/EU as placeholder). Hires quant researchers; runs internships. Scan to verify live European quant early-careers postings.",,TBC — no early-careers posting; R&D internships via stage@transtrend.com,https://www.transtrend.com/en/werken-bij/,Strong,,Not Yet Open,,,3a01d664-3333-8102-900f-d6a76b31d06e,https://app.notion.com/p/Transtrend-Quant-Researcher-Graduate-2027-3a01d66433338102900fd6a76b31d06e,2026-09-18T10:28:00.000Z
pos_7096a533f4,Two Sigma,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://careers.twosigma.com,Moderate,,Not Yet Open,,,39e1d664-3333-8195-9f50-f19cf48de071,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381959f50f19cf48de071,2026-09-18T10:29:00.000Z
pos_54b38bb37d,Two Sigma,Quantitative Research Internship 2027,Systematic / Quant Fund,London,Summer,Tier 2,,,,Penultimate year only,no,,,Quantitative Research,,Monitor portal,,QR internship is for students returning to university for ≥1 more semester (penultimate-year) and is heavily PhD-biased; London seats limited. 2027 London cycle not confirmed live as of 2 Jul 2026 (accelerated timeline — often fills before Thanksgiving). Confirm fit vs your grad year.,Coding (HackerRank) + probability/statistics assessment,"RE-CHECKED 2026-09-19 — NOT OPEN in London. careers.twosigma.com portal: newest openings are Data Scientist Campus Full-Time (New York), Quantitative Researcher (New York, experienced) and two Tokyo engineering reqs. No London early-careers quant research role live. Aug 2026 expected open date has passed without a European posting.",https://careers.twosigma.com,Moderate,,Not Yet Open,,,3911d664-3333-8189-81e8-cb732d525e84,https://app.notion.com/p/Quantitative-Research-Internship-2027-3911d6643333818981e8cb732d525e84,2026-09-19T08:24:00.000Z
pos_cebb658ea9,UBS,"2027 Graduate Talent Program — Global Markets, London",Bulge Bracket Markets,London,Graduate,Tier 2,,,,,no,2026-09-15,,,,,,"OPENED 2026-09-10 — UBS 2027 Graduate Talent Program, Global Markets, London (req 341887BR). Eligibility: graduating between Sep 2025 and Sep 2027, <=2 yrs full-time experience, 2:1 or equivalent — direct fit, no penultimate-year requirement. APPLICATION DEADLINE 15 Sep 2026.",,Open now,https://jobs.ubs.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25008&siteid=5131&PageType=JobDetails&jobid=349330,Good,,Open - Not Applied,,,39e1d664-3333-813e-865b-c3770bb27bab,https://app.notion.com/p/2027-Graduate-Talent-Program-Global-Markets-London-39e1d6643333813e865bc3770bb27bab,2026-09-18T10:28:00.000Z
pos_1fe9400d62,UBS,Global Markets Summer Internship 2027,Bulge Bracket Markets,London,Summer,Tier 2,,,,Final year / recent graduates OK,no,2026-09-30,,Global Markets,,Monitor portal,,"OPENED 2026-08-29 — VERIFIED live on jobs.ubs.com: req 341776BR '2027 Summer Internship - Global Markets - London'. Eligibility: penultimate OR final-year Bachelor's/Master's, UK 2:1 equivalent — Piyush (MSc final year) qualifies. PUBLISHED DEADLINE 30 Sep 2026 — apply early, this is a hard close. UBS's 2027 Graduate Talent Programme (Global Markets) is APAC-only right now, so the Graduate row stays Not Yet Open.",HireVue video + numerical reasoning tests,Open now,https://jobs.ubs.com/TGnewUI/Search/home/HomeWithPreLoad?partnerid=25008&siteid=5131&PageType=JobDetails&jobid=349219,Good,,Open - Not Applied,,,3911d664-3333-81ad-8510-e0308fba3fc4,https://app.notion.com/p/Global-Markets-Summer-Internship-2027-3911d664333381ad8510e0308fba3fc4,2026-09-18T15:10:00.000Z
